ME_NUMCDE;ME_LIVREA;ME_CPROIN;ME_NQTUVC;AR_VOLSPCB;TRUNC(ME_DATEXP)
PO0017KOTW;F284;321300;6;0.4;02.19.2019
PO0017KOTW;F284;387889;20;1.4;02.19.2019
PO0017KOTW;F284;528521;12;1.9;02.19.2019
PO0017KOTW;F284;728830;24;2.2;02.19.2019
PO0017KOTW;F284;636854;12;3.4;02.19.2019
PO0017KULO;P120;72597;2;51.0;02.19.2019
PO0017KULQ;P120;701819;1;12.5;02.19.2019
PO0017KP0O;P120;758525;400;2.6;02.19.2019
PO0017KNYP;F015;699286;30;0.5;02.19.2019
PO0017KNYP;F015;757533;30;0.6;02.19.2019
PO0017KNYP;F015;719459;24;0.2;02.19.2019
PO0017KNYP;F015;772103;30;0.4;02.19.2019
PO0017KNYP;F015;63646;80;0.5;02.19.2019
PO0017KNYP;F015;242789;24;0.4;02.19.2019
PO0017KNYP;F015;686226;24;2.0;02.19.2019
PO0017KNYP;F015;483549;24;0.4;02.19.2019
PO0017KNYP;F015;668252;10;3.8;02.19.2019
PO0017KNYP;F015;27940;25;1.7;02.19.2019
PO0017KNYP;F015;767761;38;0.7;02.19.2019
PO0017KNYP;F015;135304;10;3.8;02.19.2019
PO0017KNYP;F015;686018;24;0.5;02.19.2019
PO0017KNYP;F015;59471;1;12.4;02.19.2019
PO0017KNYP;F015;764593;22;0.5;02.19.2019
PO0017KNYP;F015;17687;1;17.0;02.19.2019
PO0017KOEN;F193;621652;3;2.0;03.12.2019
PO0017KOEN;F193;588520;1;2.3;03.12.2019
PO0017KOEN;F193;697915;5;1.6;03.12.2019
PO0017KOEN;F193;499170;1;2.3;03.12.2019
PO0017KOEN;F193;539107;1;1.7;03.12.2019
PO0017KOEN;F193;32967;1;1.1;03.12.2019
PO0017KOEN;F193;700687;3;3.2;03.12.2019
PO0017KOEN;F193;34563;8;1.6;03.12.2019
PO0017KOEN;F193;1042;3;1.6;03.12.2019
PO0017KOEN;F193;549362;1;3.2;03.12.2019
PO0017KOEN;F193;558921;2;1.9;03.12.2019
PO0017KOEN;F193;437390;1;0.3;03.12.2019
PO0017KOEN;F193;622477;2;1.2;03.12.2019
PO0017KOEN;F193;548205;140;0.9;03.12.2019
PO0017KOEN;F193;548209;130;0.9;03.12.2019
PO0017KOEN;F193;589891;40;1.3;03.12.2019
PO0017KOTW;F284;441064;21;1.0;02.19.2019
PO0017KOTW;F284;390891;28;0.6;02.19.2019
PO0017KOTW;F284;507475;48;0.6;02.19.2019
PO0017KOTW;F284;507476;48;0.6;02.19.2019
PO0017KOTW;F284;751850;11;1.4;02.19.2019
PO0017KOTW;F284;719781;30;0.7;02.19.2019
PO0017KOTW;F284;687049;19;0.9;02.19.2019
PO0017KOTW;F284;724115;15;0.7;02.19.2019
PO0017KOTW;F284;17697;1;17.0;02.19.2019
PO0017KOTW;F284;17697;1;17.0;02.19.2019
PO0017KOTW;F284;267060;2;26.0;02.19.2019
PO0017KOTW;F284;724114;15;1.0;02.19.2019
PO0017KOTW;F284;17676;1;20.5;02.19.2019
PO0017KOTW;F284;17682;2;21.4;02.19.2019
PO0017KOTW;F284;93528;1;13.8;02.19.2019
PO0017KOTW;F284;766875;24;0.3;02.19.2019
PO0017KOTW;F284;382767;1;15.8;02.19.2019
PO0017KULO;P120;474210;5;9.5;02.19.2019
PO0017KNYP;F015;35937;4;7.9;02.19.2019
PO0017KNYP;F015;429275;6;3.4;02.19.2019
PO0017KNYP;F015;479725;8;3.3;02.19.2019
PO0017KNYP;F015;749590;12;2.2;02.19.2019
PO0017KNYP;F015;21697;12;2.8;02.19.2019
PO0017KNYP;F015;560611;10;9.8;02.19.2019
PO0017KNYP;F015;503780;6;2.8;02.19.2019
PO0017KNYP;F015;676279;6;4.0;02.19.2019
PO0017KNYP;F015;486807;18;2.1;02.19.2019
PO0017KNYP;F015;486805;6;2.1;02.19.2019
PO0017KNYP;F015;569227;6;2.1;02.19.2019
PO0017KNYP;F015;749588;12;2.3;02.19.2019
PO0017KNYP;F015;600295;6;2.7;02.19.2019
PO0017KNYP;F015;750478;12;2.3;02.19.2019
PO0017KNYP;F015;742019;6;1.7;02.19.2019
PO0017KNYP;F015;17695;1;17.6;02.19.2019
PO0017KNYP;F015;563259;1;17.0;02.19.2019
PO0017KNYP;F015;603910;1;17.0;02.19.2019
PO0017KNYP;F015;603915;1;17.0;02.19.2019
PO0017KNYP;F015;67220;1;17.0;02.19.2019
PO0017KNYP;F015;402997;14;2.0;02.19.2019
PO0017KNYP;F015;500788;2;5.4;02.19.2019
PO0017KNYP;F015;452276;30;1.8;02.19.2019
PO0017KNYP;F015;64519;720;5.4;02.19.2019
PO0017KNYP;F015;769349;13;0.9;02.19.2019
PO0017KNYP;F015;744596;1;14.8;02.19.2019
PO0017KNYP;F015;441072;35;0.6;02.19.2019
PO0017KNYP;F015;491778;56;0.5;02.19.2019
PO0017KNYP;F015;723868;18;2.2;02.19.2019
PO0017KNYP;F015;757936;24;0.1;02.19.2019
PO0017KNYP;F015;715853;12;1.2;02.19.2019
PO0017KOEN;F193;440330;70;1.3;03.12.2019
PO0017KOEN;F193;8217;50;1.4;03.12.2019
PO0017KOEN;F193;33409;40;1.3;03.12.2019
PO0017KOEN;F193;660590;20;1.3;03.12.2019
PO0017KOEN;F193;318626;20;0.9;03.12.2019
PO0017KOEN;F193;527075;20;1.3;03.12.2019
PO0017KOEN;F193;750483;10;0.8;03.12.2019
PO0017KOEN;F193;702116;32;1.7;03.12.2019
PO0017KOEN;F193;8619;20;0.9;03.12.2019
PO0017KOEN;F193;440320;20;1.3;03.12.2019
PO0017KOEN;F193;661431;36;2.0;03.12.2019
PO0017KOEN;F193;575008;30;1.3;03.12.2019
PO0017KOEN;F193;575010;60;0.9;03.12.2019
PO0017KOEN;F193;663870;30;0.9;03.12.2019
PO0017KOEN;F193;687795;30;1.1;03.12.2019
PO0017KOEN;F193;610639;56;1.2;03.12.2019
PO0017KOTW;F284;94010;1;11.6;02.19.2019
PO0017KOTW;F284;193095;1;11.3;02.19.2019
PO0017KOTW;F284;457137;2;11.0;02.19.2019
PO0017KOTW;F284;656715;1;11.3;02.19.2019
PO0017KOTW;F284;702751;1;6.4;02.19.2019
PO0017KOTW;F284;573901;2;3.9;02.19.2019
PO0017KOTW;F284;618923;24;0.2;02.19.2019
PO0017KOTW;F284;698787;120;0.3;02.19.2019
PO0017KOTW;F284;764411;104;0.3;02.19.2019
PO0017KOTW;F284;550974;1;4.2;02.19.2019
PO0017KOTW;F284;560477;12;1.2;02.19.2019
PO0017KOTW;F284;526428;8;1.7;02.19.2019
PO0017KOTW;F284;576072;15;3.6;02.19.2019
PO0017KOTW;F284;601329;24;0.2;02.19.2019
PO0017KOTW;F284;584510;24;0.2;02.19.2019
PO0017KOTW;F284;50828;24;1.1;02.19.2019
PO0017KNYP;F015;737780;12;1.8;02.19.2019
PO0017KNYP;F015;361767;6;1.9;02.19.2019
PO0017KNYP;F015;361769;6;1.9;02.19.2019
PO0017KNYP;F015;233272;12;1.9;02.19.2019
PO0017KNYP;F015;514745;12;1.8;02.19.2019
PO0017KNYP;F015;14047;12;1.9;02.19.2019
PO0017KNYP;F015;692607;12;2.3;02.19.2019
PO0017KNYP;F015;386913;6;0.7;02.19.2019
PO0017KNYP;F015;666;12;1.2;02.19.2019
PO0017KNYP;F015;666;12;1.0;02.19.2019
PO0017KNYP;F015;665;24;1.1;02.19.2019
PO0017KNYP;F015;749587;12;1.2;02.19.2019
PO0017KNYP;F015;647728;12;1.1;02.19.2019
PO0017KNYP;F015;647729;12;1.1;02.19.2019
PO0017KNYP;F015;376842;12;1.0;02.19.2019
PO0017KNYP;F015;376844;12;0.8;02.19.2019
PO0017KNYP;F015;20872;36;2.8;02.19.2019
PO0017KNYP;F015;587016;1;6.8;02.19.2019
PO0017KNYP;F015;734383;1;10.6;02.19.2019
PO0017KNYP;F015;734383;2;10.6;02.19.2019
PO0017KNYP;F015;17697;1;17.0;02.19.2019
PO0017KNYP;F015;17697;1;17.0;02.19.2019
PO0017KNYP;F015;81044;1;6.3;02.19.2019
PO0017KNYP;F015;532511;1;14.8;02.19.2019
PO0017KNYP;F015;551785;1;23.4;02.19.2019
PO0017KNYP;F015;17676;1;20.5;02.19.2019
PO0017KNYP;F015;93528;2;13.8;02.19.2019
PO0017KNYP;F015;734380;1;10.6;02.19.2019
PO0017KNYP;F015;424686;25;0.5;02.19.2019
PO0017KNYP;F015;207612;2;10.3;02.19.2019
PO0017KNYP;F015;193095;1;11.3;02.19.2019
PO0017KNYP;F015;426084;1;11.3;02.19.2019
PO0017KNYP;F015;457137;1;11.0;02.19.2019
PO0017KNYP;F015;681645;1;3.7;02.19.2019
PO0017KOEN;F193;680316;30;1.3;03.12.2019
PO0017KOEN;F193;398066;10;0.9;03.12.2019
PO0017KOEN;F193;564760;10;1.3;03.12.2019
PO0017KOEN;F193;531169;20;1.3;03.12.2019
PO0017KOEN;F193;589890;10;0.2;03.12.2019
PO0017KOEN;F193;589892;20;1.3;03.12.2019
PO0017KOEN;F193;605569;10;0.1;03.12.2019
PO0017KOEN;F193;8219;10;1.3;03.12.2019
PO0017KOEN;F193;463389;40;1.4;03.12.2019
PO0017KOEN;F193;605570;10;0.9;03.12.2019
PO0017KOEN;F193;621319;20;1.3;03.12.2019
PO0017KOEN;F193;751044;30;0.9;03.12.2019
PO0017KOEN;F193;702659;10;0.9;03.12.2019
PO0017KOEN;F193;706819;30;0.9;03.12.2019
PO0017KOEN;F193;531310;20;1.3;03.12.2019
PO0017KOEN;F193;8072;30;1.5;03.12.2019
PO0017KOTW;F284;551071;24;1.6;02.19.2019
PO0017KOTW;F284;117;12;3.6;02.19.2019
PO0017KOTW;F284;692608;6;3.3;02.19.2019
PO0017KOTW;F284;118;6;3.5;02.19.2019
PO0017KOTW;F284;3959;6;3.5;02.19.2019
PO0017KOTW;F284;556408;6;2.1;02.19.2019
PO0017KOTW;F284;327578;6;3.5;02.19.2019
PO0017KOTW;F284;369071;6;3.5;02.19.2019
PO0017KOTW;F284;429271;6;3.4;02.19.2019
PO0017KOTW;F284;560612;6;3.4;02.19.2019
PO0017KOTW;F284;676238;6;3.4;02.19.2019
PO0017KOTW;F284;676277;6;4.0;02.19.2019
PO0017KOTW;F284;119;6;4.4;02.19.2019
PO0017KOTW;F284;119;6;3.2;02.19.2019
PO0017KOTW;F284;429275;6;3.4;02.19.2019
PO0017KOTW;F284;479725;4;3.3;02.19.2019
PO0017KOTW;F284;21698;6;2.8;02.19.2019
PO0017KNYP;F015;742020;12;1.0;02.19.2019
PO0017KNYP;F015;676240;12;1.1;02.19.2019
PO0017KNYP;F015;470684;20;1.3;02.19.2019
PO0017KNYP;F015;63852;24;0.9;02.19.2019
PO0017KNYP;F015;487678;12;1.0;02.19.2019
PO0017KNYP;F015;695926;8;1.4;02.19.2019
PO0017KNYP;F015;553240;24;0.4;02.19.2019
PO0017KNYP;F015;369015;12;1.4;02.19.2019
PO0017KNYP;F015;540881;10;1.0;02.19.2019
PO0017KNYP;F015;302408;24;0.7;02.19.2019
PO0017KNYP;F015;740953;12;0.9;02.19.2019
PO0017KNYP;F015;557900;36;0.4;02.19.2019
PO0017KNYP;F015;347619;12;0.7;02.19.2019
PO0017KNYP;F015;729879;6;0.9;02.19.2019
PO0017KNYP;F015;68260;10;1.3;02.19.2019
PO0017KNYP;F015;15660;10;1.3;02.19.2019
PO0017KNYP;F015;702753;1;6.0;02.19.2019
PO0017KNYP;F015;725505;20;0.5;02.19.2019
PO0017KNYP;F015;769343;24;0.1;02.19.2019
PO0017KNYP;F015;618923;24;0.2;02.19.2019
PO0017KNYP;F015;618925;120;0.3;02.19.2019
PO0017KNYP;F015;665505;40;0.3;02.19.2019
PO0017KNYP;F015;698787;20;0.3;02.19.2019
PO0017KNYP;F015;550974;1;4.2;02.19.2019
PO0017KNYP;F015;769357;12;0.8;02.19.2019
PO0017KNYP;F015;72549;2;56.0;02.19.2019
PO0017KNYP;F015;72549;2;56.0;02.19.2019
PO0017KNYP;F015;72597;1;51.0;02.19.2019
PO0017KNYP;F015;135616;1;60.8;02.19.2019
PO0017KNYP;F015;127834;1;38.3;02.19.2019
PO0017KNYP;F015;435154;1;71.3;02.19.2019
PO0017KNYP;F015;726139;1;31.2;02.19.2019
PO0017KNYP;F015;94342;24;0.2;02.19.2019
PO0017KOEN;F193;450316;10;1.3;03.12.2019
PO0017KOEN;F193;8218;20;1.3;03.12.2019
PO0017KOEN;F193;18095;40;1.3;03.12.2019
PO0017KOEN;F193;8216;10;1.3;03.12.2019
PO0017KOEN;F193;24115;20;1.4;03.12.2019
PO0017KOEN;F193;24116;20;1.4;03.12.2019
PO0017KOEN;F193;8617;10;1.6;03.12.2019
PO0017KOEN;F193;440331;20;1.3;03.12.2019
PO0017KOEN;F193;30390;20;1.3;03.12.2019
PO0017KOEN;F193;46195;20;1.3;03.12.2019
PO0017KOEN;F193;609135;30;0.7;03.12.2019
PO0017KOEN;F193;493546;10;0.9;03.12.2019
PO0017KOEN;F193;325768;10;0.8;03.12.2019
PO0017KOEN;F193;325771;30;0.8;03.12.2019
PO0017KOEN;F193;325763;20;0.8;03.12.2019
PO0017KOEN;F193;398061;10;0.9;03.12.2019
PO0017KOTW;F284;737781;6;3.4;02.19.2019
PO0017KOTW;F284;576427;6;2.7;02.19.2019
PO0017KOTW;F284;486807;24;2.1;02.19.2019
PO0017KOTW;F284;486805;6;2.1;02.19.2019
PO0017KOTW;F284;569227;6;2.1;02.19.2019
PO0017KOTW;F284;647730;12;2.7;02.19.2019
PO0017KOTW;F284;576431;6;2.7;02.19.2019
PO0017KOTW;F284;440815;4;10.4;02.19.2019
PO0017KOTW;F284;737780;12;1.8;02.19.2019
PO0017KOTW;F284;361767;6;1.9;02.19.2019
PO0017KOTW;F284;233272;24;1.9;02.19.2019
PO0017KOTW;F284;597793;12;1.8;02.19.2019
PO0017KOTW;F284;717417;12;2.3;02.19.2019
PO0017KOTW;F284;332537;12;1.2;02.19.2019
PO0017KOTW;F284;665;12;1.1;02.19.2019
PO0017KOTW;F284;376844;12;0.8;02.19.2019
PO0017KNYP;F015;17245;6;2.2;02.19.2019
PO0017KNYP;F015;97371;10;1.1;02.19.2019
PO0017KNYP;F015;210259;10;1.9;02.19.2019
PO0017KNYP;F015;480943;20;1.3;02.19.2019
PO0017KNYP;F015;490859;40;1.3;02.19.2019
PO0017KNYP;F015;97099;20;1.0;02.19.2019
PO0017KNYP;F015;34915;6;3.3;02.19.2019
PO0017KNYP;F015;555797;20;1.3;02.19.2019
PO0017KNYP;F015;402459;10;0.6;02.19.2019
PO0017KNYP;F015;391345;6;0.9;02.19.2019
PO0017KNYP;F015;758193;15;1.7;02.19.2019
PO0017KNYP;F015;609411;30;1.7;02.19.2019
PO0017KNYP;F015;729905;15;1.7;02.19.2019
PO0017KNYP;F015;155459;12;1.3;02.19.2019
PO0017KNYP;F015;445428;12;1.3;02.19.2019
PO0017KNYP;F015;498748;6;2.3;02.19.2019
PO0017KNYP;F015;94345;24;0.2;02.19.2019
PO0017KNYP;F015;768763;15;2.4;02.19.2019
PO0017KNYP;F015;466218;8;8.1;02.19.2019
PO0017KNYP;F015;561077;8;4.9;02.19.2019
PO0017KNYP;F015;557502;14;2.0;02.19.2019
PO0017KNYP;F015;768745;24;0.3;02.19.2019
PO0017KNYP;F015;768743;24;0.3;02.19.2019
PO0017KNYP;F015;716092;28;0.4;02.19.2019
PO0017KNYP;F015;594569;24;0.3;02.19.2019
PO0017KNYP;F015;640050;24;0.3;02.19.2019
PO0017KNYP;F015;557514;24;0.3;02.19.2019
PO0017KNYP;F015;539738;20;0.3;02.19.2019
PO0017KNYP;F015;539744;40;0.3;02.19.2019
PO0017KNYP;F015;593180;24;0.3;02.19.2019
PO0017KNYP;F015;556221;40;0.3;02.19.2019
PO0017KNYP;F015;556220;60;0.3;02.19.2019
PO0017KOEN;F193;550989;10;0.8;03.12.2019
PO0017KOEN;F193;757282;24;1.2;03.12.2019
PO0017KOEN;F193;738361;10;0.2;03.12.2019
PO0017KOEN;F193;318638;10;0.9;03.12.2019
PO0017KOEN;F193;471828;20;0.9;03.12.2019
PO0017KOEN;F193;750480;10;0.8;03.12.2019
PO0017KOEN;F193;744058;30;0.5;03.12.2019
PO0017KOEN;F193;681362;24;3.4;03.12.2019
PO0017KOEN;F193;681362;24;3.4;03.12.2019
PO0017KOEN;F193;47547;26;0.8;03.12.2019
PO0017KOEN;F193;47547;26;0.8;03.12.2019
PO0017KOEN;F193;418124;10;0.8;03.12.2019
PO0017KOEN;F193;564759;20;1.3;03.12.2019
PO0017KOEN;F193;680318;10;1.3;03.12.2019
PO0017KOEN;F193;721359;10;0.1;03.12.2019
PO0017KOEN;F193;750482;10;0.8;03.12.2019
PO0017KOEN;F193;750481;20;0.8;03.12.2019
PO0017KOTW;F284;428250;2;5.4;02.19.2019
PO0017KOTW;F284;20872;24;2.8;02.19.2019
PO0017KOTW;F284;687297;12;1.1;02.19.2019
PO0017KOTW;F284;747301;12;0.8;02.19.2019
PO0017KOTW;F284;369020;12;0.6;02.19.2019
PO0017KOTW;F284;314;12;1.0;02.19.2019
PO0017KOTW;F284;314;12;0.6;02.19.2019
PO0017KOTW;F284;369015;12;1.4;02.19.2019
PO0017KOTW;F284;737760;12;0.9;02.19.2019
PO0017KOTW;F284;300212;24;0.6;02.19.2019
PO0017KOTW;F284;775667;12;0.6;02.19.2019
PO0017KOTW;F284;775670;12;0.6;02.19.2019
PO0017KOTW;F284;16824;24;0.5;02.19.2019
PO0017KOTW;F284;692793;12;0.7;02.19.2019
PO0017KOTW;F284;302408;12;0.7;02.19.2019
PO0017KOTW;F284;499186;10;0.5;02.19.2019
PO0017KOTW;F284;194189;12;0.7;02.19.2019
PO0017KOTW;F284;194189;12;0.7;02.19.2019
PO0017KNYP;F015;498752;6;2.3;02.19.2019
PO0017KNYP;F015;576298;12;1.3;02.19.2019
PO0017KNYP;F015;537949;20;1.2;02.19.2019
PO0017KNYP;F015;381187;20;0.5;02.19.2019
PO0017KNYP;F015;452205;11;1.4;02.19.2019
PO0017KNYP;F015;564321;6;6.8;02.19.2019
PO0017KNYP;F015;766582;12;2.0;02.19.2019
PO0017KNYP;F015;598827;8;1.4;02.19.2019
PO0017KNYP;F015;741786;24;1.2;02.19.2019
PO0017KNYP;F015;706352;6;1.3;02.19.2019
PO0017KNYP;F015;717884;48;0.5;02.19.2019
PO0017KNYP;F015;705822;24;1.9;02.19.2019
PO0017KNYP;F015;454940;24;0.3;02.19.2019
PO0017KNYP;F015;597475;12;3.3;02.19.2019
PO0017KNYP;F015;606941;20;2.7;02.19.2019
PO0017KNYP;F015;747326;24;1.7;02.19.2019
PO0017KNYP;F015;557513;24;0.3;02.19.2019
PO0017KNYP;F015;539743;20;0.3;02.19.2019
PO0017KNYP;F015;556222;40;0.3;02.19.2019
PO0017KNYP;F015;605171;20;0.3;02.19.2019
PO0017KOXM;F015;24958;600;33.3;02.19.2019
PO0017KNYP;F015;751897;20;1.4;02.19.2019
PO0017KNYP;F015;253629;20;1.1;02.19.2019
PO0017KNYP;F015;574687;12;2.3;02.19.2019
PO0017KNYP;F015;327706;20;1.2;02.19.2019
PO0017KNYP;F015;590750;12;1.9;02.19.2019
PO0017KNYP;F015;606634;30;0.4;02.19.2019
PO0017KNYP;F015;135640;16;1.8;02.19.2019
PO0017KNYP;F015;630973;6;1.5;02.19.2019
PO0017KNYP;F015;591950;12;2.4;02.19.2019
PO0017KNYP;F015;715643;12;1.9;02.19.2019
PO0017KNYP;F015;33084;12;1.9;02.19.2019
PO0017KOEN;F193;577578;10;0.8;03.12.2019
PO0017KOEN;F193;710644;50;0.1;03.12.2019
PO0017KOEN;F193;702119;10;0.9;03.12.2019
PO0017KOEN;F193;255349;10;1.3;03.12.2019
PO0017KOEN;F193;700392;10;1.2;03.12.2019
PO0017KOEN;F193;700393;10;1.2;03.12.2019
PO0017KOEN;F193;702113;10;1.3;03.12.2019
PO0017KOEN;F193;742107;10;0.8;03.12.2019
PO0017KOEN;F193;704068;10;1.2;03.12.2019
PO0017KOEN;F193;531174;10;1.3;03.12.2019
PO0017KOEN;F193;493530;50;1.0;03.12.2019
PO0017KOEN;F193;749659;20;1.2;03.12.2019
PO0017KOEN;F193;8616;10;1.5;03.12.2019
PO0017KOEN;F193;609137;30;0.8;03.12.2019
PO0017KOEN;F193;749658;20;1.2;03.12.2019
PO0017KOEN;F193;686646;30;0.0;03.12.2019
PO0017KOTW;F284;739094;12;0.7;02.19.2019
PO0017KOTW;F284;68260;10;1.3;02.19.2019
PO0017KOTW;F284;15660;20;1.3;02.19.2019
PO0017KOTW;F284;17245;6;2.2;02.19.2019
PO0017KOTW;F284;210259;10;1.9;02.19.2019
PO0017KOTW;F284;480943;40;1.3;02.19.2019
PO0017KOTW;F284;490859;20;1.3;02.19.2019
PO0017KOTW;F284;689243;20;1.6;02.19.2019
PO0017KOTW;F284;689249;10;1.8;02.19.2019
PO0017KOTW;F284;34915;6;3.3;02.19.2019
PO0017KOTW;F284;365570;20;1.4;02.19.2019
PO0017KOTW;F284;747302;12;0.7;02.19.2019
PO0017KOTW;F284;609411;15;1.7;02.19.2019
PO0017KOTW;F284;729905;15;1.7;02.19.2019
PO0017KOTW;F284;428252;2;6.1;02.19.2019
PO0017KOTW;F284;580542;8;2.2;02.19.2019
PO0017KNYP;F015;606936;20;2.7;02.19.2019
PO0017KNYP;F015;687456;20;2.8;02.19.2019
PO0017KNYP;F015;763438;20;2.9;02.19.2019
PO0017KNYP;F015;35727;24;0.4;02.19.2019
PO0017KNYP;F015;481254;24;1.0;02.19.2019
PO0017KNYP;F015;678159;12;0.8;02.19.2019
PO0017KNYP;F015;36579;24;0.5;02.19.2019
PO0017KNYP;F015;599061;25;0.2;02.19.2019
PO0017KNYP;F015;685414;16;1.4;02.19.2019
PO0017KNYP;F015;401165;30;0.4;02.19.2019
PO0017KNYP;F015;583864;16;4.0;02.19.2019
PO0017KNYP;F015;24297;12;3.8;02.19.2019
PO0017KNYP;F015;666429;10;2.6;02.19.2019
PO0017KNYP;F015;715412;16;2.2;02.19.2019
PO0017KNYP;F015;570337;20;0.9;02.19.2019
PO0017KNYP;F015;354444;30;0.4;02.19.2019
PO0017KNYP;F015;520774;6;1.5;02.19.2019
PO0017KNYP;F015;260694;12;2.1;02.19.2019
PO0017KNYP;F015;333666;6;2.7;02.19.2019
PO0017KNYP;F015;606624;6;3.2;02.19.2019
PO0017KNYP;F015;655796;12;2.0;02.19.2019
PO0017KNYP;F015;1956;6;2.8;02.19.2019
PO0017KNYP;F015;501250;20;1.2;02.19.2019
PO0017KNYP;F015;744381;6;4.2;02.19.2019
PO0017KNYP;F015;175628;24;0.8;02.19.2019
PO0017KNYP;F015;125311;20;1.2;02.19.2019
PO0017KNYP;F015;735855;20;1.3;02.19.2019
PO0017KNYP;F015;30980;20;1.2;02.19.2019
PO0017KNYP;F015;36276;20;1.2;02.19.2019
PO0017KNYP;F015;440252;20;1.2;02.19.2019
PO0017KNYP;F015;181028;20;1.0;02.19.2019
PO0017KNYP;F015;763400;24;0.8;02.19.2019
PO0017KOEN;F193;609138;30;0.7;03.12.2019
PO0017KOEN;F193;418128;20;0.8;03.12.2019
PO0017KOEN;F193;609133;30;0.7;03.12.2019
PO0017KOEN;F193;224368;10;0.1;03.12.2019
PO0017KOEN;F193;738362;70;1.2;03.12.2019
PO0017KOEN;F193;550993;10;0.8;03.12.2019
PO0017KOEN;F193;744937;16;1.3;03.12.2019
PO0017KOEN;F193;742891;56;1.3;03.12.2019
PO0017KOEN;F193;621331;10;1.8;03.12.2019
PO0017KOEN;F193;763108;20;0.6;03.12.2019
PO0017KOEN;F193;759842;16;1.2;03.12.2019
PO0017KOEN;F193;757281;10;0.9;03.12.2019
PO0017KOEN;F193;723947;20;0.1;03.12.2019
PO0017KOEN;F193;685104;10;1.1;03.12.2019
PO0017KOEN;F193;773069;10;1.2;03.12.2019
PO0017KOEN;F193;762023;16;1.2;03.12.2019
PO0017KOTW;F284;484591;15;1.3;02.19.2019
PO0017KOTW;F284;551051;6;1.7;02.19.2019
PO0017KOTW;F284;751897;20;1.4;02.19.2019
PO0017KOTW;F284;755466;18;1.7;02.19.2019
PO0017KOTW;F284;596153;15;1.3;02.19.2019
PO0017KOTW;F284;630973;6;1.5;02.19.2019
PO0017KOTW;F284;541168;12;1.9;02.19.2019
PO0017KOTW;F284;550053;12;2.0;02.19.2019
PO0017KOTW;F284;550058;12;2.0;02.19.2019
PO0017KOTW;F284;674751;12;1.8;02.19.2019
PO0017KOTW;F284;716187;18;2.6;02.19.2019
PO0017KOTW;F284;501250;40;1.2;02.19.2019
PO0017KOTW;F284;744381;12;4.2;02.19.2019
PO0017KOTW;F284;735855;40;1.3;02.19.2019
PO0017KOTW;F284;10503;20;1.3;02.19.2019
PO0017KOTW;F284;30980;20;1.2;02.19.2019
PO0017KNYP;F015;753242;4;1.1;02.19.2019
PO0017KNYP;F015;430522;20;2.2;02.19.2019
PO0017KNYP;F015;704161;5;3.1;02.19.2019
PO0017KNYP;F015;740089;10;1.4;02.19.2019
PO0017KNYP;F015;16654;25;2.3;02.19.2019
PO0017KNYP;F015;769346;21;2.6;02.19.2019
PO0017KNYP;F015;739435;10;1.1;02.19.2019
PO0017KNYP;F015;721378;78;0.0;02.19.2019
PO0017KNYP;F015;24212;30;2.3;02.19.2019
PO0017KNYP;F015;764878;24;1.5;02.19.2019
PO0017KNYP;F015;597776;14;0.3;02.19.2019
PO0017KNYP;F015;500718;5;1.9;02.19.2019
PO0017KNYP;F015;704162;5;1.1;02.19.2019
PO0017KNYP;F015;577327;48;0.0;02.19.2019
PO0017KNYP;F015;668009;6;6.1;02.19.2019
PO0017KNYP;F015;444262;12;2.7;02.19.2019
PO0017KNYP;F015;604163;20;1.2;02.19.2019
PO0017KNYP;F015;753785;20;1.1;02.19.2019
PO0017KNYP;F015;681022;20;1.1;02.19.2019
PO0017KNYP;F015;609226;20;1.1;02.19.2019
PO0017KNYP;F015;369761;2;3.3;02.19.2019
PO0017KNYP;F015;513732;11;3.3;02.19.2019
PO0017KNYP;F015;392086;12;0.9;02.19.2019
PO0017KNYP;F015;2500;12;0.5;02.19.2019
PO0017KNYP;F015;714690;12;0.4;02.19.2019
PO0017KNYP;F015;762101;24;0.6;02.19.2019
PO0017KNYP;F015;410366;12;0.8;02.19.2019
PO0017KNYP;F015;755683;12;0.8;02.19.2019
PO0017KNYP;F015;755682;12;0.8;02.19.2019
PO0017KNYP;F015;470926;24;0.8;02.19.2019
PO0017KNYP;F015;503520;12;3.6;02.19.2019
PO0017KNYP;F015;410920;12;2.3;02.19.2019
PO0017KOEN;F193;731740;10;1.0;03.12.2019
PO0017KOEN;F193;731739;20;1.0;03.12.2019
PO0017KOEN;F193;742105;10;0.8;03.12.2019
PO0017KOEN;F193;726911;10;1.1;03.12.2019
PO0017KOEN;F193;737893;10;0.9;03.12.2019
PO0017KOEN;F193;726912;20;0.9;03.12.2019
PO0017KOEN;F193;683300;30;0.8;03.12.2019
PO0017KOEN;F193;759843;16;1.2;03.12.2019
PO0017KOEN;F193;699236;24;0.3;03.12.2019
PO0017KOEN;F193;659843;16;0.4;03.12.2019
PO0017KOEN;F193;719199;56;0.1;03.12.2019
PO0017KOEN;F193;2007;12;1.6;03.12.2019
PO0017KOEN;F193;30519;5;4.8;03.12.2019
PO0017KOEN;F193;664167;60;0.3;03.12.2019
PO0017KOEN;F193;659822;24;0.3;03.12.2019
PO0017KOEN;F193;366101;48;1.3;03.12.2019
PO0017KOTW;F284;617526;60;1.9;02.19.2019
PO0017KOTW;F284;462487;20;1.2;02.19.2019
